url_length,domain_length,count_subdomains,has_ip_address,count_digits,count_special_chars,has_at_symbol,has_hyphen,uses_https,count_parameters,shannon_entropy,path_length,status
43,21,2,0,0,10,0,1,0,0,4.03383910398286,15,1
33,24,2,0,0,6,0,0,1,0,3.8013774524295485,1,0
30,22,2,1,2,5,0,0,1,0,3.948394345536403,0,1
98,26,2,0,25,14,0,1,0,0,4.823921967342669,65,1
33,25,2,0,0,6,0,1,1,0,4.165013816065913,0,1
111,20,2,0,12,15,0,1,0,1,4.7417778624989975,50,1
210,21,2,0,6,42,1,0,1,1,4.8909420222253575,94,1
32,20,2,1,1,7,0,0,0,0,4.077819531114783,5,1
50,14,2,0,0,8,0,0,0,0,4.178688570451096,29,1
46,21,2,0,0,9,0,1,0,0,4.2596714019827155,18,1
26,17,2,0,0,6,0,0,1,0,3.613337314045307,1,0
67,13,2,0,0,12,0,1,0,0,4.080524735577194,47,0
25,16,2,0,0,6,0,0,1,0,3.863465189601646,1,0
63,13,2,0,0,12,0,1,0,0,4.1481918375123215,43,0
28,20,3,0,0,7,0,0,0,0,3.815410725242699,1,1
45,36,3,0,0,7,0,0,1,0,4.2356458738189895,1,1
39,16,2,0,0,7,0,0,1,0,4.0478467699778795,15,0
113,15,2,0,11,14,0,0,1,1,5.428883635804206,76,1
28,19,2,0,0,6,0,0,1,0,4.012188403968661,1,0
96,31,2,0,0,13,0,1,0,0,4.243293950382455,58,0
43,11,1,0,0,8,0,0,0,0,3.9873274760758832,25,1
38,13,2,0,0,8,0,0,0,0,4.14860021052734,18,1
238,14,2,0,3,42,0,1,0,0,4.484352003673524,217,1
23,16,2,0,0,5,0,0,0,0,3.795088586397733,0,1
37,29,2,0,0,7,0,1,0,0,4.134468568039293,1,1
86,15,1,0,2,14,1,0,0,1,4.526077512292084,26,1
23,15,2,0,0,6,0,0,0,0,3.6753108689123644,1,0
56,25,2,0,0,8,0,0,0,0,4.296119377716701,24,0
42,16,2,0,0,9,0,1,0,0,4.094000160564931,19,0
49,17,1,0,0,10,0,1,0,0,4.381926742960786,25,1
17,10,1,0,0,4,0,0,0,0,3.734521664779752,0,0
85,16,2,0,6,14,0,1,1,1,5.082706748249371,46,1
94,27,2,0,0,12,0,0,1,0,4.31412758642096,59,1
32,23,2,0,0,6,0,0,1,0,4.007048827786958,1,0
72,23,2,0,0,13,0,1,1,0,4.322567627960445,41,0
36,9,1,0,0,8,0,0,0,0,4.006749918638778,20,1
34,26,2,0,0,8,0,1,0,0,3.9176264438733592,1,0
49,41,2,1,2,8,0,1,0,0,4.19667018176084,1,1
18,11,2,0,0,5,0,0,0,0,3.2810361125534233,0,0
63,24,2,0,0,10,0,1,0,0,4.262119408447356,32,0
22,13,2,1,3,6,0,0,1,0,3.5383105956150054,1,1
127,50,4,0,16,18,0,1,1,3,4.80147883717733,19,1
36,27,2,0,0,6,0,0,1,0,4.107017709595357,1,0
54,19,2,0,1,11,0,0,0,0,4.126861520714674,28,0
36,29,2,1,1,5,0,0,0,0,4.10424366875897,0,1
40,14,3,0,0,10,0,0,0,0,4.215311532225102,19,0
29,7,1,0,5,5,0,0,1,0,4.021268494903766,14,1
53,17,2,0,0,11,0,1,0,0,4.101867445744632,29,1
41,16,2,0,0,8,0,0,1,0,4.161953223919209,17,0
25,16,2,0,0,6,0,0,1,0,3.703465189601647,1,0
159,13,2,0,20,37,0,0,1,0,5.0011056055869085,138,0
153,21,2,0,28,18,0,1,0,2,5.535476346601734,57,1
51,10,1,0,18,6,0,0,0,0,4.43674789082142,34,1
49,13,2,0,10,9,0,1,0,0,4.435639690833222,29,1
159,14,1,1,49,13,0,0,0,0,4.394585550552812,138,1
32,20,2,0,0,7,0,0,0,0,3.9917292966721747,5,1
60,20,3,0,0,11,0,0,0,0,4.245380854413335,33,1
19,10,2,0,0,6,0,0,1,0,3.7871439606981383,1,0
30,21,1,0,0,5,0,0,1,0,4.0062389286533895,1,0
97,26,2,0,0,13,0,1,1,0,4.060959378687693,63,0
89,17,2,0,10,11,0,0,1,1,5.069748218077539,4,1
81,33,3,0,6,14,0,1,1,0,4.441004788405311,40,0
50,16,1,0,0,8,0,0,0,0,4.330826500686658,27,0
25,16,2,0,0,6,0,0,1,0,3.733660689688185,1,1
42,16,2,0,0,8,0,1,1,0,4.195539744052799,18,0
162,9,1,0,41,12,0,1,0,0,5.328161115951643,146,1
201,22,1,0,84,14,0,0,0,3,4.849559976003037,14,1
19,10,2,0,0,6,0,0,1,0,3.2866294867861954,1,0
30,23,2,0,0,6,0,1,0,0,4.040223928941852,0,0
27,19,2,0,0,7,0,1,0,0,3.736006946447657,1,0
26,17,2,0,0,6,0,0,1,0,3.5073801024236353,1,0
330,16,2,0,103,42,0,1,1,4,5.204242131865164,22,1
55,25,2,0,0,10,0,1,1,0,4.092380568259548,22,0
67,18,2,1,16,12,0,1,0,0,4.6756635860387945,42,0
36,27,2,0,0,7,0,1,1,0,4.218128820706467,1,1
75,39,3,0,6,12,0,1,0,0,4.575652864904122,29,1
61,11,2,0,0,12,0,1,1,1,4.293191183268938,33,0
38,29,2,0,0,7,0,1,1,0,3.9778048159043635,1,1
38,29,2,0,0,8,0,1,1,0,4.155565013329717,1,0
46,25,2,1,8,7,0,0,1,0,4.457919564564537,13,1
34,27,3,0,0,6,0,0,0,0,4.057476076289932,0,1
33,25,3,1,9,7,0,0,0,0,4.369707376737533,1,1
37,28,2,1,4,6,0,0,1,0,4.317033095124793,1,1
47,17,2,0,0,8,0,0,0,0,4.147376820030454,23,1
42,18,2,0,0,7,0,0,0,0,4.079950387570099,17,0
107,19,2,0,21,14,0,1,0,0,4.650666058760109,81,1
68,13,2,0,0,12,0,1,0,0,4.176356268041496,48,0
24,15,2,1,1,7,0,1,1,0,3.8239348962840563,1,0
45,14,2,0,0,9,0,0,0,0,4.311421641246035,24,0
31,24,2,0,0,5,0,0,0,0,3.8403471164197516,0,1
80,35,3,1,3,17,0,1,0,0,4.312125989868464,38,0
56,17,1,0,6,11,0,1,0,0,4.362821832957943,32,0
36,11,2,0,0,9,0,0,1,0,4.030493056757482,17,0
51,32,2,0,0,8,0,0,0,0,3.934284108361806,12,0
148,17,2,1,7,22,0,1,0,0,4.632616421063743,124,1
43,22,2,0,0,7,0,1,0,0,4.184774568998512,14,0
46,18,1,0,0,7,0,1,0,0,4.118579554250694,21,0
41,27,2,0,0,8,0,1,0,0,4.210733711724087,7,1
27,18,2,0,0,6,0,0,1,0,3.7821222241453065,1,0
118,42,4,0,26,17,0,0,0,3,4.770231402927724,19,1
41,10,1,0,0,11,0,1,1,0,3.7360786905275067,23,1
57,15,2,0,0,11,0,1,1,0,4.156593961153605,34,1
27,19,2,0,0,7,0,1,0,0,3.884155094595805,1,0
26,18,2,0,0,6,0,0,0,0,3.642371448743902,1,0
35,27,2,1,4,6,0,0,0,0,4.204582217613528,1,1
58,25,2,0,0,10,0,1,0,0,4.361978305980877,26,0
19,11,2,0,0,6,0,0,0,0,3.3918926446809317,1,0
80,15,2,1,1,13,0,1,0,0,4.502890051478964,58,0
35,27,2,1,2,6,0,0,0,0,4.229003731107053,1,1
31,24,2,0,0,5,0,0,0,0,3.7166308917868656,0,0
101,17,2,0,8,19,0,1,0,0,4.51960578309583,77,0
40,32,2,0,0,6,0,0,0,0,4.146439344671015,1,1
105,17,3,0,5,15,0,1,0,0,4.6311654895831715,81,1
29,10,2,0,0,9,0,0,0,0,3.7714370294611266,12,1
35,26,3,0,0,7,0,0,1,0,4.0360069453309535,1,0
220,14,3,1,80,16,0,1,0,0,5.0266418728573,199,1
55,18,2,0,0,10,0,0,0,0,4.199655741530278,30,1
59,41,4,1,5,10,0,1,1,0,4.55163754066725,10,1
86,27,2,0,2,14,0,1,1,2,5.09820662204437,26,1
73,13,2,0,0,15,0,1,1,0,4.380888004282038,52,0
35,26,2,0,0,6,0,0,1,0,4.093149802473811,1,0
110,23,2,0,17,12,0,0,0,0,4.695783723664636,80,1
70,22,1,0,0,9,0,1,0,0,4.377208689600764,41,0
28,21,2,0,0,5,0,0,0,0,3.9502120649147474,0,0
22,13,2,0,0,6,0,0,1,0,3.538310595615006,1,0
77,17,1,0,8,11,0,1,0,0,4.560327495842966,53,0
43,16,2,0,9,8,0,0,1,0,4.403609674445421,19,0
46,27,4,1,1,9,0,1,1,0,3.930426901379963,11,1
34,16,2,0,0,7,0,0,1,0,3.984234164652488,10,0
128,50,4,0,16,19,0,1,1,3,4.727452198603858,20,1
54,17,2,0,0,10,0,0,1,0,4.307869622766846,29,0
128,50,4,0,26,19,0,1,1,3,4.832909942690316,20,1
56,29,2,0,0,7,0,0,0,0,4.159485726745214,20,0
55,22,1,0,0,8,0,0,1,0,4.076839605127306,25,1
35,28,2,0,0,5,0,0,0,0,4.100711588373536,0,1
41,19,2,0,0,8,0,0,0,0,4.11073699294092,15,0
39,15,1,0,3,8,0,0,0,0,3.996564718695827,17,1
127,15,2,0,13,12,0,1,1,0,5.527747238711727,104,1
60,26,2,0,0,9,0,0,1,0,4.325326379115499,26,0
17,9,1,0,0,5,0,0,0,0,3.572469458770136,1,0
58,16,2,0,1,13,0,0,1,0,4.3359003927569875,34,0
36,28,4,1,9,8,0,0,0,0,4.0860486123130375,1,1
127,50,4,0,16,18,0,1,1,3,4.824138999055894,19,1
34,26,2,0,0,6,0,0,0,0,4.094097032108653,1,0
91,18,2,0,0,13,0,1,1,0,4.061711785075967,65,0
24,15,2,0,0,6,0,0,1,0,3.772055208874201,1,0
32,23,2,0,0,6,0,0,1,0,3.6442475629608078,1,0
50,42,4,1,2,10,0,1,0,0,4.183981820580905,1,1
52,22,2,0,0,8,0,1,1,0,4.089889603490045,22,0
81,27,2,0,21,8,0,0,0,0,4.724195417197981,47,1
57,14,1,0,0,10,0,1,0,0,4.281215067254662,36,1
59,13,2,0,4,11,0,0,0,0,4.170885109367077,39,0
24,15,2,0,0,6,0,0,1,0,3.772055208874201,1,0
88,22,3,0,14,16,0,1,1,0,4.820647534449064,58,1
36,29,2,0,0,5,0,0,0,0,4.037844793048882,0,0
32,24,2,0,0,6,0,0,0,0,3.8011085007312415,1,1
22,14,2,0,0,6,0,0,0,0,3.4474015047059154,1,0
67,39,4,1,4,11,0,1,0,0,4.473503751588551,21,1
55,16,2,1,1,12,0,1,1,0,4.177017332478704,31,0
48,15,2,0,0,9,0,0,1,0,4.2699746782469115,25,0
102,27,2,0,12,14,0,1,1,1,5.369797680788967,58,1
81,20,2,0,0,12,0,1,1,0,4.291536385622464,53,0
60,16,2,0,0,10,0,0,1,0,4.311080496244278,36,0
41,15,1,0,10,9,0,1,0,0,4.210733711724087,19,0
71,7,1,0,1,14,0,1,1,1,4.084685550981706,13,1
22,11,1,0,0,5,0,0,0,0,3.6292196865240958,4,1
30,22,2,0,0,7,0,1,0,0,3.9362434129830604,1,0
52,16,2,0,0,8,0,1,1,0,4.1738228338092815,28,0
29,10,1,0,2,7,0,0,0,0,3.948859340762046,12,1
47,15,2,0,0,9,0,0,0,0,4.291097830714784,25,1
47,21,1,1,2,7,0,1,0,0,4.408327086125995,19,1
54,12,2,0,2,11,0,1,1,0,4.214864178853652,34,0
21,14,2,0,0,5,0,0,0,0,3.363286923996055,0,0
28,20,2,0,0,5,0,0,1,0,4.01218840396866,0,0
23,15,2,0,0,5,0,0,1,0,3.4642346527265664,0,0
86,20,2,0,7,14,0,0,1,0,4.621691681205154,58,0
66,30,1,0,0,13,0,1,0,0,4.151186401168287,29,0
66,38,4,0,0,12,0,1,1,0,4.14101671113449,20,1
71,15,2,0,0,12,0,1,0,0,4.459419394598416,49,0
112,14,1,0,0,22,1,1,0,1,4.528892454241354,63,1
49,17,2,0,2,9,0,0,0,0,4.117075599518184,25,0
26,14,2,0,0,7,0,0,1,0,3.613337314045307,4,0
38,30,2,0,0,6,0,0,0,0,3.8790850810487556,1,1
33,25,1,0,0,5,0,0,0,0,4.066677073707229,1,1
46,18,2,0,0,8,0,0,0,0,4.468576629687865,21,0
25,17,2,1,2,6,0,0,0,0,3.863465189601646,1,0
23,14,2,0,0,6,0,0,1,0,3.7294461949052566,1,0
30,23,1,0,0,5,0,1,0,0,4.047742678581273,0,1
16,9,2,0,0,5,0,0,0,0,3.202819531114783,0,0
128,50,4,0,16,19,0,1,1,3,4.700430099623514,20,1
55,13,1,0,0,9,0,0,0,0,4.21385063336894,35,1
42,35,4,0,0,7,0,0,0,0,4.159592720140252,0,1
44,21,2,0,0,7,0,0,0,0,3.936260027531527,16,0
68,24,2,0,0,11,0,1,0,0,4.526595701729493,37,0
34,25,2,0,0,6,0,0,1,0,3.936891797757288,1,0
46,15,1,0,0,7,0,0,1,0,4.174885868724236,23,0
49,13,1,0,0,9,0,1,1,0,4.099631661308524,28,0
31,19,2,0,0,8,0,1,1,0,3.937751955408586,4,0
111,17,3,0,7,18,0,1,0,0,4.795599199895729,87,0
27,18,2,0,0,6,0,0,1,0,3.708048150071232,1,0
54,15,2,0,0,10,0,1,0,0,4.469997169103207,32,0
73,17,2,1,7,12,0,1,0,0,4.365515957139264,49,1
64,43,4,1,16,12,0,1,1,0,4.564867633875558,13,1
1386,15,2,1,269,105,0,1,0,20,5.836790370155625,36,1
56,14,3,1,5,12,0,0,0,1,4.481661512101757,18,0
88,14,2,0,4,15,0,1,1,1,4.665517029285391,10,0
47,14,2,0,0,10,0,0,0,0,4.046209000835486,26,1
33,15,2,0,0,7,0,0,1,0,3.7556266947226713,10,0
119,12,2,0,0,20,0,1,0,0,4.372260966519965,100,0
147,13,1,0,6,27,0,1,1,1,5.159706301512187,36,1
67,10,1,0,2,14,0,1,0,0,4.1807194150129705,50,0
45,25,3,1,6,8,0,0,0,0,4.427979696753515,13,1
58,10,1,0,0,12,0,0,1,2,4.153757997639402,10,1
47,39,2,0,0,5,0,0,1,0,4.091378214801744,0,1
34,17,1,0,0,7,0,1,0,0,4.0796786498829745,10,1
47,14,2,0,0,8,0,0,0,0,4.155682341850947,26,0
41,23,2,0,1,7,0,0,0,0,4.247557492317427,11,0
49,16,3,0,0,10,0,0,1,0,4.150452579587567,25,1
44,16,1,0,0,7,0,0,0,0,4.024899448665394,21,1
30,22,2,1,3,6,0,0,0,0,4.0062389286533895,1,0
66,16,2,0,0,11,0,1,0,0,4.42919171126561,43,0
22,13,2,0,0,6,0,0,1,0,3.7544418457133446,1,0
33,24,2,0,0,6,0,0,1,0,3.861983513035609,1,0
73,16,2,1,17,18,0,0,0,4,4.763617244654611,6,1
31,14,2,0,0,7,0,0,0,0,3.9937305842314763,10,1
21,13,2,0,0,6,0,0,0,0,3.5944656369614516,1,1
27,18,2,0,0,6,0,0,1,0,4.004344446367528,1,0
93,13,1,0,1,13,0,0,0,0,4.316574774953136,73,1
38,30,2,0,0,6,0,0,0,0,4.113206053476118,1,0
95,56,6,1,1,13,0,1,0,0,4.716232319219168,32,1
32,24,2,0,0,6,0,0,0,0,3.667837797403416,1,0
65,13,2,0,22,12,0,1,0,1,4.46187119214479,27,1
32,11,1,0,0,6,0,0,1,0,4.179229296672174,13,0
40,26,4,1,2,8,0,0,1,0,4.146439344671015,6,1
59,19,2,0,0,10,0,0,0,1,4.293683626279561,7,0
32,23,2,0,0,6,0,0,1,0,4.015319531114783,1,0
56,16,1,0,6,10,0,1,0,1,4.755678975815086,6,1
37,18,2,0,0,6,0,0,0,0,4.0671651897778585,12,1
29,11,1,0,0,5,0,0,1,0,3.8798938235206664,10,0
50,20,2,0,0,9,0,0,1,0,3.9897917016899704,22,0
23,12,1,0,0,6,0,0,0,0,3.567040216926579,4,1
56,19,2,0,6,9,0,0,1,0,4.4681813781345525,29,0
116,42,4,0,24,17,0,0,0,3,4.768879379732699,19,1
58,31,4,1,12,12,0,1,1,0,4.592738271243879,19,1
44,24,2,0,1,8,0,0,0,0,4.107523812833569,13,1
52,16,2,0,10,9,0,1,0,0,4.611416824235502,29,1
28,13,2,0,0,8,0,0,1,0,3.8962915290459277,7,0
93,19,2,0,0,14,0,1,0,0,4.401522458070232,67,0
66,10,1,1,29,14,0,0,0,0,4.386245243748387,49,1
20,11,2,0,0,6,0,0,1,0,3.5464393446710147,1,0
33,24,2,0,0,6,0,0,1,0,3.9603202553942918,1,0
43,16,2,0,0,7,0,0,1,0,4.007205452175263,19,0
88,22,1,0,4,16,0,1,0,1,4.38714049437857,35,1
190,13,2,0,39,31,0,1,0,3,4.73656797803254,44,1
47,22,2,0,0,8,0,0,1,0,4.0679015542111,17,1
56,26,2,0,0,9,0,0,0,0,4.110577243331643,23,0
33,24,2,0,0,6,0,0,1,0,4.3319766949849114,1,0
47,25,2,0,0,9,0,1,0,0,4.238114320168548,15,0
159,14,1,0,43,16,0,0,0,2,4.917410844470601,51,1
39,19,2,0,0,7,0,0,0,0,4.150410872541982,13,1
25,17,2,0,0,6,0,0,0,0,3.6430741894285688,1,0
61,20,3,0,8,13,0,1,0,0,4.45304937875276,34,1
55,14,1,0,0,11,0,1,0,0,4.21743221477914,34,1
52,16,2,0,0,12,0,0,0,0,4.2582528246854965,29,0
81,17,2,0,0,13,0,1,0,0,4.246913309768391,57,0
120,42,4,0,15,18,0,0,1,3,4.67912184720723,20,1
55,17,2,0,0,11,0,1,0,0,4.092380568259548,31,0
53,12,2,0,0,10,0,1,1,0,4.31294463456903,33,1
41,13,1,0,3,10,0,1,0,0,4.37548706543539,21,0
31,22,2,0,0,6,0,0,1,0,3.9134007456613777,1,1
59,21,2,0,0,12,0,1,0,0,4.344862439985559,31,0
41,18,2,0,0,8,0,0,0,0,4.07391321234758,16,0
30,21,2,0,0,7,0,1,1,0,4.006238928653389,1,0
48,16,2,0,0,8,0,0,1,0,4.221922459779062,24,0
196,17,2,0,54,20,0,1,0,2,5.330015494088418,51,1
71,46,2,1,20,9,0,1,0,0,4.673775464300863,18,1
34,26,2,0,0,6,0,0,0,0,4.160704752887782,1,0
23,15,1,0,0,5,0,1,1,0,4.175735869100492,0,1
127,50,4,0,20,19,0,1,0,3,4.79860853814898,20,1
20,11,2,0,0,6,0,0,1,0,3.4086949695628412,1,0
27,20,1,0,0,4,0,0,0,0,3.676390632579627,0,0
30,21,2,0,0,6,0,0,1,0,3.831401845392172,1,0
66,41,5,1,17,11,0,0,0,0,4.586230013941373,18,1
31,14,2,1,1,7,0,0,0,0,4.0022680844408445,10,1
76,15,2,0,0,14,0,1,0,0,4.084814976093489,54,1
45,14,2,0,5,9,0,1,0,0,4.159093797417739,24,0
58,16,1,0,0,10,0,0,0,0,4.05163347839467,35,1
71,26,2,0,2,12,0,0,1,0,4.103039550812411,37,1
29,20,2,0,0,6,0,0,1,0,3.8143719431796277,1,0
80,32,3,0,2,14,0,1,1,0,4.726641733102592,40,0
23,15,1,0,0,5,0,0,0,0,3.903359238383518,1,0
35,19,2,0,0,7,0,0,0,0,4.071581588126284,9,0
60,26,2,0,0,8,0,0,0,0,4.196137213706948,27,0
61,28,1,0,0,7,0,0,1,0,4.257815987199213,25,1
32,24,3,0,0,8,0,1,0,0,3.85845859334435,1,1
54,18,2,0,0,9,0,0,0,0,4.1986078722133255,29,0
33,24,2,0,0,7,0,1,1,0,4.12728313431329,1,0
133,32,2,1,13,18,0,1,1,1,5.4213257634925345,84,1
242,17,2,0,26,29,0,1,1,0,4.669895860214375,217,1
128,50,4,0,19,19,0,1,1,3,4.68876964428174,20,1
40,16,2,0,0,8,0,0,1,0,3.9037016960573476,16,1
39,22,2,0,1,8,0,0,0,0,4.028490680178816,10,1
35,13,2,0,0,7,0,0,0,0,3.8785848023501845,15,0
37,21,2,0,0,6,0,0,1,0,3.969607339117404,8,0
94,21,2,0,0,15,0,1,1,0,4.654657577037545,65,0
70,49,4,1,17,12,0,1,1,0,4.541634046805434,13,1
41,16,2,0,0,9,0,0,1,1,4.324270834457101,6,0
71,21,2,0,4,12,0,1,0,0,4.500316184845466,43,0
58,16,2,0,0,12,0,1,0,0,4.068935850423125,35,0
26,14,2,0,0,7,0,0,0,0,3.7773627950641684,5,0
54,15,2,0,3,9,0,1,1,0,4.411751853774937,31,0
46,17,3,0,0,9,0,1,1,0,4.014302782900044,21,1
127,50,4,0,23,18,0,1,1,3,4.771280388644893,19,1
16,7,1,0,0,5,0,0,1,0,3.4056390622295662,1,0
59,21,2,0,0,11,0,1,1,0,4.546833830495171,30,0
25,12,1,0,0,5,0,0,1,0,3.913269689515107,5,1
28,20,2,0,0,6,0,0,0,0,3.9232517969803364,1,0
44,21,1,0,0,7,0,0,0,0,4.036040925839781,16,1
40,17,2,0,0,9,0,0,0,0,4.293942707918268,16,0
39,18,2,0,0,8,0,0,1,0,3.7308075910906924,13,0
125,50,4,0,23,18,0,1,1,3,4.811126286196851,19,1
51,11,2,0,2,10,0,1,0,0,4.319607332957949,33,0
82,16,2,0,7,11,0,0,1,1,5.244329900774864,46,1
51,10,2,0,0,13,0,1,1,0,4.4287798132416825,33,1
133,18,3,0,31,27,0,1,1,0,5.155280064355286,107,0
54,14,2,0,13,6,0,0,0,0,4.522862964886046,33,1
278,21,3,0,59,35,0,0,1,8,4.88392568427364,49,1
48,15,2,0,0,8,0,1,1,0,4.306127542695029,25,1
23,6,1,0,0,6,0,0,0,0,3.729446194905257,10,1
127,50,4,0,26,18,0,1,1,3,4.803722527119275,19,1
79,21,2,0,7,12,0,1,0,0,4.400061648481551,51,0
40,18,2,0,0,7,0,0,0,0,4.093942707918268,15,0
45,19,2,1,1,7,0,0,0,0,4.23564587381899,19,0
47,16,2,0,0,8,0,0,1,0,4.197685925915565,23,0
41,13,2,0,7,9,0,1,0,0,4.473048041045146,21,0
68,18,1,0,7,13,0,0,0,0,4.383193496957241,43,1
40,33,2,1,1,5,0,0,0,0,4.008694969562842,0,1
33,22,1,0,0,6,0,0,0,0,3.9912157102019847,4,1
52,20,2,0,0,12,1,1,1,0,4.304221277100173,24,1
50,16,1,0,1,8,0,0,0,0,3.9109521314928397,27,1
24,15,2,0,0,6,0,0,1,0,3.6368421881310122,1,0
46,25,3,0,0,8,0,0,0,0,4.118579554250694,14,1
49,28,1,0,0,5,0,0,0,0,3.7405813967317942,14,1
32,24,2,0,0,7,0,1,0,0,4.093139062229566,1,0
36,29,2,1,2,6,0,1,0,0,4.2390979179887855,0,1
62,27,2,0,1,10,0,0,0,1,4.657363600807712,14,0
22,13,2,0,0,6,0,0,1,0,3.5383105956150054,1,0
31,12,2,0,0,7,0,0,0,0,3.9048632454520096,12,1
62,18,2,0,0,11,0,1,0,0,4.100811384248414,37,0
75,15,2,0,0,11,0,0,1,0,4.241305641219817,52,0
46,25,2,0,0,7,0,0,0,0,4.199782543240032,14,0
50,16,2,0,2,8,0,0,0,0,4.0785629396449155,27,0
41,13,1,0,0,8,0,0,0,0,3.943547896056204,21,1
119,42,4,0,10,18,0,0,0,3,4.666419808712834,20,1
83,47,2,0,0,10,0,1,0,0,4.23889214283912,29,1
35,15,2,0,0,7,0,0,1,0,3.992870516635899,12,0
98,24,3,0,1,14,1,0,1,0,4.399762463104947,35,1
126,61,2,1,43,15,0,1,0,1,4.823466810957545,10,1
25,16,1,0,0,5,0,0,1,0,3.4292750707107125,1,0
24,16,3,0,0,7,0,0,0,0,3.6258145836939115,1,0
110,13,1,0,5,18,0,1,0,1,4.722999346025464,74,1
63,21,2,0,0,11,0,1,0,0,4.459045947440479,35,0
24,15,2,0,0,6,0,0,1,0,3.7406015629507228,1,0
63,25,2,1,8,8,0,0,0,0,5.008715637648269,31,1
98,12,1,0,5,15,0,1,0,0,4.522966890871752,79,1
41,13,1,0,0,8,0,0,0,0,3.955504603267742,21,1
74,13,1,0,0,14,0,1,0,0,4.235772710417428,54,0
71,45,2,1,16,7,0,0,0,0,4.563194965785043,19,1
41,16,2,0,0,9,0,1,1,0,3.8972031514247374,17,0
57,28,3,0,0,8,0,0,0,0,4.214664909646714,22,0
67,20,2,0,0,12,0,0,0,0,4.252312422208939,40,1
82,24,1,0,18,14,0,1,0,0,4.679931425927373,51,1
30,21,2,0,0,6,0,0,1,0,3.8314018453921714,1,0
127,50,4,0,17,19,0,1,0,3,4.745943764814979,20,1
32,14,1,0,0,6,0,0,0,0,3.9056390622295662,11,1
24,15,2,0,0,6,0,0,1,0,3.6572682296173893,1,0
61,26,2,0,0,9,0,1,0,0,4.237291026970298,28,0
29,8,1,1,2,7,0,0,1,0,3.7974676329840045,13,0
45,36,2,0,0,10,0,1,1,0,4.275651852925217,1,1
46,24,2,0,0,9,0,1,0,0,4.186954489636055,15,0
36,11,2,0,0,8,0,1,0,0,3.8928647666912815,18,0
43,28,2,0,0,9,0,1,0,0,4.01396112788348,8,1
66,19,2,0,0,10,0,0,0,0,4.194195120290958,40,0
27,11,1,0,0,5,0,0,0,0,4.004344446367528,9,0
31,23,2,0,0,7,0,1,0,0,3.9746954079158976,1,1
41,20,2,0,0,8,0,0,0,0,4.1411055904491265,14,1
21,14,2,1,5,5,0,0,0,0,3.916126946588284,0,0
63,10,2,0,0,8,0,0,0,0,4.30743294768979,46,0
33,24,2,0,0,6,0,0,1,0,4.0060710131011685,1,0
68,19,2,0,0,12,0,0,1,2,4.451310179982967,19,0
26,18,2,1,4,6,0,0,0,0,3.8441065448145375,1,0
25,17,2,0,0,6,0,0,0,0,4.023465189601645,1,0
46,21,2,0,0,9,0,1,0,0,4.221946673862943,18,0
27,19,2,0,0,6,0,0,0,0,3.6339740759971577,1,0
83,20,2,0,1,14,0,1,1,0,4.302397492800559,55,1
55,35,3,0,0,11,0,1,0,1,4.330915395146161,5,1
27,18,2,0,0,6,0,0,1,0,3.680089353694807,1,0
44,18,1,0,0,7,0,0,1,0,4.032820256519866,18,1
97,50,5,0,23,12,0,1,0,0,4.831468966891507,40,1
152,28,4,1,20,23,1,1,1,0,5.671907327031221,28,1
85,14,1,0,8,15,0,1,0,0,4.613186314310941,64,0
19,12,2,0,0,5,0,0,0,0,3.9321380397593733,0,0
33,26,1,0,0,4,0,0,0,0,3.907734270742486,0,0
18,11,1,0,0,4,0,0,0,0,3.6835423624332306,0,0
56,7,1,1,8,9,0,0,1,1,5.030394654123197,32,1
67,26,2,0,0,10,0,1,0,0,4.347305377083571,34,0
22,15,2,0,0,5,0,0,0,0,3.51602764126623,0,0
67,15,1,0,4,12,0,1,0,0,4.25019735578989,45,1
33,12,2,0,7,7,0,0,0,1,4.286225937278034,6,0
43,24,2,1,1,7,0,0,1,0,4.350342370830227,11,1
72,17,4,0,16,17,0,1,0,0,4.774043147775398,48,0
41,16,3,0,7,8,0,0,0,0,4.375487065435391,18,0
44,13,2,0,0,8,0,1,0,0,4.146376220664175,24,0
67,14,2,0,18,9,0,0,0,0,4.524919325290886,46,1
29,17,2,0,0,7,0,0,1,0,4.073329701949522,4,0
45,8,1,0,6,10,0,0,0,1,4.400310530134925,7,1
41,10,1,0,0,7,0,1,1,0,4.122693700152458,23,0
19,10,2,0,0,6,0,0,1,0,3.3918926446809317,1,0
67,21,2,0,0,9,0,0,0,0,4.126844184051228,39,0
93,22,1,0,20,12,0,1,0,0,4.724523533525155,64,1
21,14,1,0,0,4,0,0,0,0,3.689703732199547,0,0
57,38,3,1,1,8,0,0,1,0,4.166333549959635,11,1
36,27,2,0,0,7,0,1,1,0,4.023141320466082,1,1
153,25,2,0,70,29,0,0,1,3,4.910773501893624,13,1
46,16,2,0,0,8,0,0,1,0,4.290321609248305,22,0
263,25,2,0,28,13,0,0,0,2,5.806253283335527,18,1
109,20,2,0,22,14,0,1,0,0,4.957968788864151,82,1
19,10,2,0,0,6,0,0,1,0,3.3918926446809317,1,0
64,16,2,0,0,11,0,1,0,0,4.484473149067329,41,1
380,32,2,1,48,15,1,1,0,2,5.9431509791450265,1,1
49,41,2,0,0,6,0,0,0,0,4.154528721224704,1,0
56,11,1,0,1,10,0,1,0,0,4.175496386606638,38,0
